,0,1,2,3,4,5
10,https://music.163.com/song?id=31445554,七月上,漫反射,"漫反射：陈粒是信马由缰的大气，而她与陈粒相比多了份现世安稳的气质吧，愿你的故事细水长流,也祝我的孤独择日而终。",2016年1月30日,(21396)
11,https://music.163.com/song?id=31445554,七月上,反季的情绪,"反季的情绪：""最初的时候想当英雄 想变超人 想成为被光环围绕的很厉害的人 后来啊 后来只想做一个普通人 养一只猫一条狗 有一个小房子 和一个爱人""🌙",2016年4月13日,(19030)
12,https://music.163.com/song?id=31445554,七月上,七叔爱吃辣条,七叔爱吃辣条：我在煤矿工作，形势不好，好久不发工资，工作很累很苦也很脏，每天带着情绪上下班，暴躁，只有网易能让我平静，安心的向往，思想，睡觉。,2016年4月28日,(15193)
13,https://music.163.com/song?id=31445554,七月上,聆疏,聆疏：你不知道在你身上我用了多少从未有过的勇气，当我举起手说我来唱的时候，心脏都要跳出来了，“我愿你是个谎，从未出现南墙”唱给你听。现在我不再执着了，我要走适合自己的路了，谢谢你，再见。,2018年2月22日,(8140)
14,https://music.163.com/song?id=31445554,七月上,我找不到了_别找了吧,我找不到了_别找了吧：曾经在山上坟前偷偷牵手的我们，河边一路走的我们，课间十分钟默默的我们，你还记得那瓶你从二楼扔下的饮料吗，那片星空下的我们，手边你洗发水的香味。多少满满的回忆。你们看到吗？敖丽！已经好多年了。我已不知你的去向，我也多年没有另一半了。青春的我们，一起走过。,2018年2月28日,(6376)
15,https://music.163.com/song?id=31445554,七月上,全无刻意,全无刻意：2019，1，11,27分钟前,(1)
16,https://music.163.com/song?id=31445554,七月上,Aseumm,Aseumm：七，月，可惜这边是冬天,20:27,
17,https://music.163.com/song?id=31445554,七月上,Facetten,Facetten：假期回国，深夜坐在出租车上，耳机里放着这首歌。在国外经历了过多心酸事，国内早已物是人非，阑珊的夜，路上只有几根稀稀落落的路灯。我靠在车窗上打量着自己的倒影，忽然发现自己的面庞是那样陌生。就像我原本熟悉的故乡一样陌生。,20:18,
18,https://music.163.com/song?id=31445554,七月上,孔小废,孔小废：初恋是一个人的兵荒马乱,20:07,(2)
19,https://music.163.com/song?id=31445554,七月上,热爱生活的小小孩儿,热爱生活的小小孩儿：生活一直都不易，努力才是人生常态[多多难过],20:06,
20,https://music.163.com/song?id=31445554,七月上,你知道你是怎么死的嘛,你知道你是怎么死的嘛：2019.1.11,19:51,(1)
21,https://music.163.com/song?id=31445554,七月上,风起了可你在哪里,风起了可你在哪里：过于真实， 😂🌝,19:43,(1)
22,https://music.163.com/song?id=31445554,七月上,海面上_,海面上_：更多的是无奈吧,19:38,
23,https://music.163.com/song?id=31445554,七月上,我想抱抱您-,我想抱抱您-：小时候词不达意，长大了言不由衷,19:35,(2)
24,https://music.163.com/song?id=31445554,七月上,我想抱抱您-,我想抱抱您-：我欲乘风破浪，相敬流年，不负相识一场,19:35,(1)
25,https://music.163.com/song?id=31445554,七月上,放肆野蛮,放肆野蛮：音色好好啊,18:33,
26,https://music.163.com/song?id=31445554,七月上,晨曦夕残,晨曦夕残：小时候词不达意，长大了言不由衷,18:30,(1)
27,https://music.163.com/song?id=31445554,七月上,kenIm,kenIm：我觉得 这句“就让我走向你，走向你的床” 要不要把“的床”改成“心房” 不那么污……,18:03,(1)
28,https://music.163.com/song?id=31445554,七月上,梦想与现实相连,梦想与现实相连：我的初中同学！！！！！！！！！！！！,17:52,(1)
29,https://music.163.com/song?id=31445554,七月上,诗歌不像话,诗歌不像话：hi我15岁喜欢的男生，今天浏览了我的qq空间，三次。可是，17岁喜欢的男生已经是我的男朋友了。我们只能是朋友了。,17:51,(1)
30,https://music.163.com/song?id=31445554,七月上,诗歌不像话,诗歌不像话：hi我15岁喜欢的男生，今天浏览了我的qq空间里，三次。可是，17岁喜欢的男生已经是我的男朋友了。我们只能是朋友了。,17:51,(1)
31,https://music.163.com/song?id=31445554,七月上,久醉绕心弦181127,久醉绕心弦181127：2019加油,17:44,
32,https://music.163.com/song?id=31445554,七月上,白树林1206,白树林1206：又辣又哭,17:24,
33,https://music.163.com/song?id=31445554,七月上,枉度二州,枉度二州：江阳辙,16:53,
34,https://music.163.com/song?id=31445554,七月上,洞爷湖仙人大大,洞爷湖仙人大大：一样 我们一样 都是工友,16:51,
0,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),可热爱曾是唯一的信仰,可热爱曾是唯一的信仰：她说:不等你了，再异地下去就老了...,2018年3月6日,(98493)
1,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),关于纪晓涵,"关于纪晓涵：我只是一个小姑娘而已
我又不懂什么感情 我只想要开心而已
这个年龄 我不图你钱 不图你房子车子
我只要出去看个电影
抓个娃娃就能开心一整天
这个都给不了我 我不知道还有什么意思
这个年纪我跟着你 你只要哄我开心就好
等我长大了 我想要的 你是给不起的",2018年3月12日,(71497)
2,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),唯梦想不能辜负,唯梦想不能辜负：落榜复读，偶遇转校女孩，惊为天人，遂追求，历经半载，如愿。虽终日书信传情，夜半通幽，亦榜上有名。时值奥运之年，吾亲赴鸟巢行工瓦之事，两月酷暑搏伊人一笑，畅！其中种种，美不胜收。然事与愿违，伊人家境颇丰，狮城留学，至今未归。前日于旧友偶闻其已婚配，门当户对，落叶不归根。吾，百无一用,2018年3月25日,(46996)
3,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),明天的路该如何走,明天的路该如何走：20岁是一个男人最穷的年龄却是女人最美丽的年纪。,2018年3月22日,(37752)
4,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),帐号已注销,帐号已注销：一生中，总会让你碰到几个怦然心动，让你觉得即使用尽一生都无法遗忘。很多年后，琐碎生活与时间倦怠的逐步侵蚀，感觉日益趋于迟钝，心也由得满不在乎，只是记忆不由得你，或闲庭信步的触景伤情，或梦醒时分的暗自惆怅，或只是某个漫不经心的调侃后，那昔日的情景乍然浮现心间，遥远的恍如海市蜃楼。,2018年3月7日,(33614)
5,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),婉清的爸爸,婉清的爸爸：朋友新公司开业，我去喝酒，包间里寒暄发的中华烟，有个在他公司工作的应届毕业生，她怯怯的问我能不能给她一支。我问她，你也抽烟？她说听她男朋友说这种烟挺贵的，他俩刚毕业，经济还很拮据，所以想带一支给他尝尝。我听后愣了一下，从桌上抓了两盒塞到她手里转身出了包间，再也忍不住潸然泪下,2018年3月28日,(27925)
6,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),葡萄糖小姐姐,葡萄糖小姐姐：我做了二十年的小公主，被他拉黑的那一刻，第一次体会骄傲和自尊被摔碎在地上，原来那么疼呀,2018年3月11日,(25501)
7,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),suryalilpeep,suryalilpeep：生活令我难过 感情也没放过我.,2018年3月9日,(19368)
8,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),jiusan九三,"jiusan九三：—
你知道那种感觉吗？像躺在沙发很久
突然间站起来，看什么都很晕
有一点窒息
就像，你不要我的时候",2018年3月17日,(17808)
9,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),Dreadwind丶殘誮,"Dreadwind丶殘誮：：好想给你打一辈子的辅助
召唤师峡谷太大了
你可不可以不要离我太远
人头是你的
兵线是你的
BUFF是你的
塔是你的
所有的经济都是你的
我什么都不要
只要你活着",2018年3月23日,(16825)
10,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),羅-Leon,羅-Leon：我们相遇于2008年7月30日，我们相恋于2009年2月5日，我们分手于2017年5月15日。我们和好于2017年12月25日，现在的我们，准备结婚与2019年2月5日。十年了，谢谢不离不弃。,2018年3月30日,(16487)
11,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),满天都是小嫦娥,满天都是小嫦娥：现在听歌，三个极端，极丧，极嗨，极甜,2018年3月26日,(13125)
12,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),sunny明眸,sunny明眸：如果你看到这条评论 请摘下耳机 把手机关机 闭上眼睛不要再去想那个彻夜去想的人 看看亮晶晶的星星 也许其中有你一个 该散总会散 而真正的那个人也在追寻你的路上 风尘仆仆的策马而来 踏过赤浪黄昏 踏过璀璨星河 你要等,2018年3月24日,(6900)
13,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),-叫麻麻,-叫麻麻：你走了之后，我发现瓶盖儿挺好拧的，一下就开了。东南西北也挺好找的，毕竟手机上有指南针。吃饭嘛，想吃就吃，不想吃就不吃喽。周六周日也不用想着要去哪穷游，满百度搜当地不要门票的公园，睡觉就好呀。其实你走了之后挺好的，真挺好的。我一个人，挺好的,2018年4月2日,(5254)
14,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),山崎倷,山崎倷：记得舒淇在一个电影里就说过这样一段话:我就是死要面子，自尊心特别重，我只要一发现，对方没有那么喜欢我了，我就会把这段感情判一个死刑，你说像我这样的人，能顺利谈恋爱吗？不想勉强自己喜欢别人，也绝不勉强别人喜欢自己，各自安好。  ,2018年4月6日,(3533)
15,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),7ingk,7ingk：生活令我难过 感情也没放过我.,24分钟前,
16,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),里氏神魔链,里氏神魔链：那天我告诉她：熬过异地就是一辈子。她告诉我：不异地直接就是一辈子。我没话说，她说得对，谁也没错，谁也没对。,32分钟前,
17,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),手写从前8,手写从前8：王思聪：哦。,38分钟前,
18,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),R佑敏,R佑敏：等你浪够了 也没人接你回家了.,39分钟前,(1)
19,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),ve南黎181228,ve南黎181228：不听这首歌了，因为陪我听这首歌的人，不在了。。。。需要时间去忘记,39分钟前,(1)
20,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),schoolboyx,schoolboyx：我好想她,46分钟前,
21,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),粥可温夜太深,粥可温夜太深：去年陪我过年的人，已经不见了。今年也是一样。我一定会忘记你，好好生活的。,53分钟前,
22,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),沫沫的悲伤,沫沫的悲伤：有相信爱情的吗？反正我不相信【不碰爱情】,20:32,(3)
23,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),lowprofile-昊,lowprofile-昊：人家只是说烟贵，没说买不起啊,19:38,
24,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),贪妤,贪妤：吃醋是因为我喜欢你，不喜欢你只是谎言，其实我很爱你，很爱你,19:09,
25,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),Lucky阿清清,Lucky阿清清：我没分手,18:55,
26,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),我可是你永远都得不到的爸爸,我可是你永远都得不到的爸爸：这个鞠字很容易让我想到前几天学着背着鞠婧祎名字的我🙃🙃jū jìng yī,18:42,(2)
27,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),The-Funeral,The-Funeral：喜欢你，我卑微的像条狗,18:41,
28,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),终究难躲人心,终究难躲人心：陪你听病变的人还在吗[多多捂脸],18:05,(4)
29,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),用户530059881,用户530059881：所以我要在25岁的时候，找个18岁的姑娘,17:46,
30,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),许上云,许上云：同城,17:41,
31,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),用户633581705,用户633581705：落榜复读，偶遇转校女孩，惊为天人，遂追求，历经半载，如愿。虽终日书信传情，夜半通幽，亦榜上有名。时值奥运之年，吾亲赴鸟巢行工瓦之事，两月酷暑搏伊人一笑，畅！其中种种，美不胜收。然事与愿违，伊人家境颇丰，狮城留学，至今未归。前日于旧友偶闻其已婚配，门当户对，落叶不归根。吾，百无一用,17:32,
32,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),Lyfinged,"Lyfinged：昨天晚上上毛概课，一个男生在讲台上发言，讲关于全面深化改革，发言之后老师让我们向这个同学提问。我就站起来说，我问两个问题，第一个，如何看待供给侧和需求侧的矛盾。他回答完之后我说，第二个，下课能不能给我一个联系方式。当时直接全班炸锅！老师都控制不住场面。。✌✌✌
by:copy others comment",17:20,(5)
33,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),幽灵gz,幽灵gz：去年陪你听病变的人还在吗,17:17,(4)
34,https://music.163.com/song?id=543607345,BINGBIAN病变 (女声版),云隐隐心,云隐隐心：不知到为何，看了有种想哭的冲动,17:04,
0,https://music.163.com/song?id=450853439,遥不可及的你,病房里的孩子,病房里的孩子：终于明白我命里没你，这一句 是不是太戳心了 粥。,2017年1月2日,(26.5万)
1,https://music.163.com/song?id=450853439,遥不可及的你,咸菜稀饭_,咸菜稀饭_：余生不用你指教了，我自己瞎几把过吧。,2017年1月10日,(23.2万)
2,https://music.163.com/song?id=450853439,遥不可及的你,木越叔,木越叔：他到底有多好 值得你翻这么多条评论就为找一条给他看,2017年1月9日,(14.7万)
3,https://music.163.com/song?id=450853439,遥不可及的你,这是一颗包子,这是一颗包子：曾经有个人说要保护我，可后来的大风大浪都是他给的,2017年1月10日,(10.4万)
4,https://music.163.com/song?id=450853439,遥不可及的你,是我该多好,是我该多好：第一眼看见你就想睡你 斯文人管这叫一见钟情。,2017年1月11日,(84897)
5,https://music.163.com/song?id=450853439,遥不可及的你,夏幕破晓,夏幕破晓：“可以做朋友么”这是故事的开始 “还可以做朋友么”这是故事的结尾。,2017年2月1日,(69142)
6,https://music.163.com/song?id=450853439,遥不可及的你,_凡宝,_凡宝：从遇见你开始，便知你遥不可及。 但终究还是忍不住靠近你。 预谋了一辈子的念想。 不共黄土不死心,2017年1月2日,(63953)
7,https://music.163.com/song?id=450853439,遥不可及的你,囍阿忧,囍阿忧：无人问我粥可温。无人与我立黄昏。无人共我书半生。,2017年1月2日,(50100)
8,https://music.163.com/song?id=450853439,遥不可及的你,凉半__,"凉半__：我在茫茫人海里/漂泊无依
直到遇见你/以为遇到了
可以永久停靠的岸
那几天深聊到半夜
我给你写长长的信 这世上我最想去两个地方
一个是躺在云上
一个是坐在你的身旁 好久不见，希望你好。
我不敢打扰。",2017年1月2日,(41513)
9,https://music.163.com/song?id=450853439,遥不可及的你,勿忘丶无邪,勿忘丶无邪：愿与执手立黄昏，愿与品茗粥尚温。愿与添香捻熄灯，愿与捧卷书半生。愿与执杖觅雪痕，愿与鬓白情已深。愿与相偎共长生，愿与细语唤君醒。愿与放声歌一曲，愿与冷暖度悲欢。愿与叠袖相拭泪，愿与仰天笑欢颜。愿与对饮把酒分，愿与剪烛夜已深。愿与赏月顾星辰，愿与扬鞭天涯奔。,2017年2月12日,(37071)
10,https://music.163.com/song?id=450853439,遥不可及的你,孤单之前的迷茫,孤单之前的迷茫：男女交往最忌讳的是什么，陪你聊几天你就喜欢他，谈恋爱还没几个月就想过一辈子，交个朋友稍微对你好点就想来往一生，难怪你的怨气那么重、悲伤那么多，这都是天真的代价。,2018年2月21日,(35491)
11,https://music.163.com/song?id=450853439,遥不可及的你,JZHMR_,"JZHMR_：以后嫁给你的女生真是太幸福了
我一定要摸摸她的婚纱告诉她
这是我从15岁开始的梦想",2018年2月1日,(27808)
12,https://music.163.com/song?id=450853439,遥不可及的你,itsfaculty,itsfaculty：你说你喜欢旅游 想去西藏 你去过沈阳哈尔滨 去过杭州上海 而我为了找到你 决定去我喜欢你也去过的天津 我的执迷不悟感动了我自己 你还是那么遥不可及 谁不想是被爱的 想过放弃 可是你永远不知道放弃一个人有多难 2017.1.11十一点半 我一个人听这首歌听到落泪 终于明白是我命里没你,2017年1月11日,(25471)
13,https://music.163.com/song?id=450853439,遥不可及的你,biuYuYu,biuYuYu：韩寒说 如果你喜欢我 碰巧我也喜欢你 就算你因为种种原因现在不想谈 你可以先告诉我 我等你就是了,2018年2月25日,(22875)
14,https://music.163.com/song?id=450853439,遥不可及的你,止戈sama,止戈sama：——网恋不是异地恋，而是臆想恋——能偶尔看到希望，却又实在是遥不可及,2018年3月31日,(17578)
15,https://music.163.com/song?id=450853439,遥不可及的你,玫瑰与你LY,玫瑰与你LY：明明她都有对象了，她是有多好呀，值得你放弃其她人的对你的的爱吗？,2分钟前,
16,https://music.163.com/song?id=450853439,遥不可及的你,断肠人在刷牙呢,断肠人在刷牙呢：我昨天晚上梦见你了，梦见你拉着我的手说我们在一起吧，梦见你坏笑着问我脸红什么，问我真的有那么喜欢你啊，梦见你抱着个小小女孩说那是我们俩生的姑娘，好长的一个梦啊，梦里我好像和你幸福的过了半生，醒了就想着，梦过也算过了，我愿你好，即使你的世界再与我无关。,23分钟前,
17,https://music.163.com/song?id=450853439,遥不可及的你,一个安小伊,一个安小伊：生活也没有什么苟且 只是没有你罢了,36分钟前,(2)
18,https://music.163.com/song?id=450853439,遥不可及的你,我的小佳子,我的小佳子：深有体会,36分钟前,
19,https://music.163.com/song?id=450853439,遥不可及的你,一个安小伊,一个安小伊：他理你吗,36分钟前,
20,https://music.163.com/song?id=450853439,遥不可及的你,民谣手绘请你看我动态噢,民谣手绘请你看我动态噢：生命是一袭华美的袍，爬满了蚤子。,37分钟前,
21,https://music.163.com/song?id=450853439,遥不可及的你,我很乖aini,我很乖aini：我想你 嗯 很想你 但你不知道 嘿嘿嘿 就是想,40分钟前,
22,https://music.163.com/song?id=450853439,遥不可及的你,好滴呀呀呀呀呀,好滴呀呀呀呀呀：适合的人还有很多,41分钟前,
23,https://music.163.com/song?id=450853439,遥不可及的你,好滴呀呀呀呀呀,好滴呀呀呀呀呀：我想吐,46分钟前,
24,https://music.163.com/song?id=450853439,遥不可及的你,做一个甜甜的宝贝,做一个甜甜的宝贝：如果你不确定她爱你那她就是不爱你,50分钟前,
25,https://music.163.com/song?id=450853439,遥不可及的你,haitaizzw,haitaizzw：怎么能看出来一个人爱不爱你？,51分钟前,
26,https://music.163.com/song?id=450853439,遥不可及的你,尘埃一粒--,尘埃一粒--：到此为止吧 大过年的祝你开心:),20:48,
27,https://music.163.com/song?id=450853439,遥不可及的你,苦嗓,苦嗓：很不好，，，嘿嘿，,20:44,(1)
28,https://music.163.com/song?id=450853439,遥不可及的你,苦嗓,苦嗓：庆幸，，放下了,20:40,
29,https://music.163.com/song?id=450853439,遥不可及的你,禾七丶,禾七丶：我信过你三次，第一次是你初三时你告诉我：13（我的外号）我高中是不可能谈恋爱的。第二次是你高三时你告诉我：13我上大学是不会加入任何一个社团的。第三次是你大二时你告诉我：13我是不会跟她和好的。后来，你在高中谈了恋爱，大学加入了社团，也和她和好了。而我，还在等你。,20:37,(2)
30,https://music.163.com/song?id=450853439,遥不可及的你,追悔莫及的曾经,追悔莫及的曾经：活生生被你逗笑了。,20:36,
31,https://music.163.com/song?id=450853439,遥不可及的你,是Eve吗,是Eve吗：转眼10w+,20:27,
32,https://music.163.com/song?id=450853439,遥不可及的你,茶小意,茶小意：就希望自己好好的，其余看命。就这样吧,20:21,
33,https://music.163.com/song?id=450853439,遥不可及的你,吃吃香蕉也不长个,吃吃香蕉也不长个：2019年1月11日的你 还好吗,20:20,
34,https://music.163.com/song?id=450853439,遥不可及的你,茶小意,茶小意：会遇到的,20:20,
0,https://music.163.com/song?id=1310146164,i love Poland,Xenogenesiz,Xenogenesiz：老用户一般都是只听歌，不夸网易，知道它厉害就行了！ 但这次不行，这次我要夸一下这歌，完美混剪，无可挑剔！ 背景纯音乐是Friendships，混剪Technologic 和 I Love Poland ！,2018年9月19日,(26275)
1,https://music.163.com/song?id=1310146164,i love Poland,白衫故人1712,"白衫故人1712：庙里太热了，
小和尚们想买个空调，
住持一直不让买。
小和尚不乐意了，
问住持：“为什么不买空调？”
住持说：“庙里有佛。”
小和尚：“有佛和买空调有什么关系？”
住持：“买了佛冷。”
“佛冷？”“买了佛冷。”
“Why？”“买了佛冷。”
“哈哈哈哈哈哈” ",2018年9月23日,(23405)
2,https://music.163.com/song?id=1310146164,i love Poland,最右Family,最右Family：爱什么波兰，我爱中国，我爱中国。,2018年11月2日,(17621)
3,https://music.163.com/song?id=1310146164,i love Poland,霖一兽,霖一兽：没有限制你的复制力,2018年11月16日,(7300)
4,https://music.163.com/song?id=1310146164,i love Poland,晓-风--残-月-,"晓-风--残-月-：I don't love Poland(我不爱波兰)
Because I am Chinese，(因为我是中国人）
But I love Polish beauties(但是我爱波兰的美女)
Because I am a man，Northeast Pure Man（因为我是一个男人，东北纯爷们）
😏",2018年11月10日,(6523)
5,https://music.163.com/song?id=1310146164,i love Poland,苏冬涛g,苏冬涛g：我爱上了一个姑娘，当她和我说她不喜欢这样的生活，所以她和她的前任走了。我来到了这里祭奠我们一个星期零壹天的爱情.,2018年12月1日,(6279)
6,https://music.163.com/song?id=1310146164,i love Poland,此用户下次注销,此用户下次注销：BGM：《Friendships》，混剪：《Milkshake》+《I Love Poland》+《Technologic》,2018年10月29日,(5352)
7,https://music.163.com/song?id=1310146164,i love Poland,墨雨笙gg,墨雨笙gg：很多评论莫名其妙的就火了，比如我这条,2018年11月27日,(3866)
8,https://music.163.com/song?id=1310146164,i love Poland,Damnswagingenius,Damnswagingenius：文化人就是不一样，八天硬是说成一星期零一天,2018年12月2日,(2594)
9,https://music.163.com/song?id=1310146164,i love Poland,账号下次注销,账号下次注销：兄弟，你太优秀了,2018年11月19日,(1690)
10,https://music.163.com/song?id=1310146164,i love Poland,云村极品电音鉴定协会会长,云村极品电音鉴定协会会长：是烟不好抽？还是酒不好喝？非要去碰特么的感情,2018年12月1日,(1507)
11,https://music.163.com/song?id=1310146164,i love Poland,苏冬涛g,苏冬涛g：可我真的爱她,2018年12月1日,(891)
12,https://music.163.com/song?id=1310146164,i love Poland,云村极品电音鉴定协会会长,云村极品电音鉴定协会会长：该发生的已经发生了，该结束的也已结束了，当下只是你的潜意识在作祟，无需停留，醒醒！,2018年12月1日,(522)
13,https://music.163.com/song?id=1310146164,i love Poland,江左萌大叔,江左萌大叔：大家快来看，这个人居然相信爱情，哈哈哈哈,2018年12月5日,(363)
14,https://music.163.com/song?id=1310146164,i love Poland,第88,第88：一天中，太阳会升起，同时还会落下，人生也一样，有白天和黑夜，只是不会像太阳那样，有定时的日出和日落，有些人一辈子都活在太阳的照耀下，也有些人不得不一直活在漆黑的深夜里，人害怕的，就是本来一直存在的太阳落下不再升起，也就是非常害怕原本照在身上的光芒消失。——东野圭吾,2018年12月4日,(200)
15,https://music.163.com/song?id=1310146164,i love Poland,天凉好个秋i,天凉好个秋i：我爱你们,2分钟前,
16,https://music.163.com/song?id=1310146164,i love Poland,羡羡的老辞啊,羡羡的老辞啊：要加油鸭,16分钟前,
17,https://music.163.com/song?id=1310146164,i love Poland,我们村里最帅的男人,我们村里最帅的男人：剪刀，让你变成岳不群,18分钟前,
18,https://music.163.com/song?id=1310146164,i love Poland,天蝎rapper,天蝎rapper：去抢吗？,21分钟前,
19,https://music.163.com/song?id=1310146164,i love Poland,万年单身0,万年单身0：英语最差的我竟然会唱。,26分钟前,
20,https://music.163.com/song?id=1310146164,i love Poland,小朱嘎,小朱嘎：买了佛冷,33分钟前,
21,https://music.163.com/song?id=1310146164,i love Poland,脑浆炸裂丷,脑浆炸裂丷：不好听,37分钟前,
22,https://music.163.com/song?id=1310146164,i love Poland,白九嗷,白九嗷：喜欢封面,44分钟前,
23,https://music.163.com/song?id=1310146164,i love Poland,阔耐一只妍,阔耐一只妍：哈哈哈,48分钟前,
24,https://music.163.com/song?id=1310146164,i love Poland,静静静静静静静静静静静静的,静静静静静静静静静静静静的：我爱你,48分钟前,
25,https://music.163.com/song?id=1310146164,i love Poland,___十卄卅卌,___十卄卅卌：看来都不容易 这该死的柔情,49分钟前,
26,https://music.163.com/song?id=1310146164,i love Poland,谙森子04,谙森子04：听这首可以学很多单词,56分钟前,
27,https://music.163.com/song?id=1310146164,i love Poland,zero丶victory,zero丶victory：波兰也想和加拿大一样跳？,20:50,
28,https://music.163.com/song?id=1310146164,i love Poland,这首只战之殇,这首只战之殇：用着vivi手机评论,20:09,(1)
29,https://music.163.com/song?id=1310146164,i love Poland,泪无情_,泪无情_：惹[西西心动],20:03,
30,https://music.163.com/song?id=1310146164,i love Poland,MIN可爱敏,MIN可爱敏：居然相信爱情,19:59,
31,https://music.163.com/song?id=1310146164,i love Poland,跳跳糖171220,跳跳糖171220：听,19:55,
32,https://music.163.com/song?id=1310146164,i love Poland,Aromanic僵尸娘,Aromanic僵尸娘：我表示想学这段饶舌（允悲）,19:46,(1)
33,https://music.163.com/song?id=1310146164,i love Poland,啊萍的啊萍梦,啊萍的啊萍梦：抖音神曲,19:26,(1)
34,https://music.163.com/song?id=1310146164,i love Poland,怀郁,怀郁：正在复习四千多到题呢,19:23,
0,https://music.163.com/song?id=4341314,Intro,1ovechan,1ovechan：这首歌真的很适合一大早没有人 然后自己很拉风地路跑 感觉整个世界都是自己的！！ 有时候 我真的不喜欢热闹 喜欢安静 喜欢一个人 喜欢发呆 习惯孤单,2014年10月1日,(39.8万)
1,https://music.163.com/song?id=4341314,Intro,帐号已注销,帐号已注销：所有人都想拯救世界，却没人帮妈妈洗碗,2016年3月31日,(37.8万)
2,https://music.163.com/song?id=4341314,Intro,SanRo,SanRo：半夜听到这首曲子的时候，同时也听到一个很不幸的消息。自己最好的朋友自杀了。虽然发现他失踪已是两周前的事，还是我通过他网易云的一周听歌记录为空白发现的，但是万万没有想到会是这个结局。他和这首曲子一样，是个给人感觉温和、平静而又深邃的男生。一路走好，我的挚友，愿天堂没有痛苦！,2016年4月11日,(25.7万)
3,https://music.163.com/song?id=4341314,Intro,HumanoidMeow,"HumanoidMeow：今天背了600个单词，看高数政治看到半夜。从来没这么拼过。
不过是不甘心当了这么多年的路人配角，想做一回主角而已。",2016年1月28日,(14.9万)
4,https://music.163.com/song?id=4341314,Intro,shirewarm,shirewarm：第一画面感居然是：变形金刚中那场芝加哥决战后，擎天柱站在废墟之中，说：战争中，总会有暴风雨之间的平静。有时候我们会失去信念；有时候我们的盟友会背叛我们。但是我们决定不会放弃地球，和地球上的……人类。 然后将擎天柱换成自己，对自己说了这段话。,2014年11月10日,(13.2万)
5,https://music.163.com/song?id=4341314,Intro,乘風浪破,乘風浪破：在大学里的视频作业用了这首歌做背景结果大家看的时候都笑了说这什么东西，老师也说背景音乐太单调。在那一瞬间我明白了，我注定不是一般人,2016年6月12日,(95871)
6,https://music.163.com/song?id=4341314,Intro,onepiceAIS,onepiceAIS：如果有一天，我们因下载盗版音乐罪被抓了，希望狱警能够按音乐风格将我们区分开,2016年5月21日,(78878)
7,https://music.163.com/song?id=4341314,Intro,爱睡觉的灰太狼,爱睡觉的灰太狼：前奏有种身处宇宙深处的即视感，随着鼓点的进入，好像慢慢进入了一个陌生的星球，周围全是那么的陌生与奇特，最后重回浩瀚的宇宙，深邃壮阔，隐隐能看到太阳从星球旁漏出的耶稣光,2014年11月19日,(78654)
8,https://music.163.com/song?id=4341314,Intro,张三田,张三田：戴上耳机，声音开大，一个人走在路上，感觉全世界都是自己的，会忍不住跑起来。,2014年11月16日,(70501)
9,https://music.163.com/song?id=4341314,Intro,B1itzkid,B1itzkid：我在日本的上野留学，孤独到给家里只报喜不报忧。我会在空闲的时候出去独自散步，听着这首歌，或者说这首歌陪着我。当副歌的啦啦声响起，我还是会鼻酸。曾经以为自己是个梦想家，现在梦碎了，只剩下想家。希望朋友们给我赞起来，让和我一样的人看到,2016年3月3日,(39317)
